order_id,product_id,quantity
65251,6806,2
65252,4464,2
65253,2353,2
65254,4860,2
65255,6758,2
65256,4222,2
65256,4283,2
65257,3806,1
65258,5970,2
65259,3304,2
65260,3007,2
65261,1727,2
65262,5051,2
65263,384,2
65264,5078,2
65265,3698,2
65266,5554,2
65267,2752,2
65268,352,2
65269,4549,2
65270,6379,2
65271,1770,2
65272,1363,2
65273,2354,2
65274,417,2
65275,1771,2
65276,3504,1
65277,5152,2
65277,5153,2
65278,1306,2
65279,1163,2
65280,1348,2
65281,5719,2
65282,6761,2
65283,2752,2
65284,3023,1
65284,3215,1
65285,3722,2
65286,1757,2
65287,2049,2
65288,2765,2
65288,2773,2
65288,3142,2
65289,1527,2
65290,7050,2
65291,1351,2
65292,4859,2
65293,4397,2
65294,4555,1
65295,2456,2
65296,5223,2
65297,3396,2
65298,998,2
65299,1526,2
65300,6833,2
65301,1348,2
65302,4551,1
65303,5035,2
65304,1454,2
65305,3122,2
65306,2644,2
65307,6367,1
65308,2131,2
65309,4283,2
65310,6308,2
65311,4520,2
65312,952,2
65312,5813,2
65313,4238,2
65314,684,2
65315,6620,2
65316,4159,2
65317,3395,2
65318,2747,2
65319,4123,2
65320,5129,2
65321,349,2
65322,3585,2
65323,4563,2
65323,4584,2
65323,4591,2
65324,4782,2
65325,4812,2
65326,4550,2
65327,6340,2
65328,2900,2
65329,1719,2
65330,4457,2
65331,4549,2
65332,362,2
65333,5883,2
65334,6375,1
65335,6682,2
65336,3922,2
65337,1890,2
65338,5086,2
65339,2282,2
65340,3916,2
65341,2205,2
65342,6730,2
65343,2748,2
65344,4185,1
65345,4598,2
65346,7097,2
65347,5050,2
65348,6760,1
65349,5935,2
65350,2180,2
65351,1747,2
65352,6773,2
65353,5811,2
65354,4829,2
65355,5656,2
65356,6303,2
65357,1304,2
65358,1771,2
65359,3927,2
65360,802,2
65361,5424,2
65362,7008,2
65363,4181,2
65364,4458,2
65365,3929,2
65366,6587,1
65367,4582,2
65368,3208,2
65369,694,1
65370,5079,2
65371,6278,2
65372,1226,2
65373,1839,2
65374,4623,2
65375,4069,2
65376,1850,2
65377,3328,2
65378,2350,2
65379,5267,2
65380,4564,2
65381,6839,2
65382,65,3
65383,1657,1
65384,4675,2
65385,1962,2
65386,3005,2
65387,3992,2
65388,824,2
65389,3753,2
65390,4853,2
65391,5898,2
65392,2904,2
65393,2748,1
65394,2620,2
65395,3544,2
65396,6665,2
65397,4550,1
65398,6371,2
65399,3016,2
65400,4553,2
65401,2392,1
65402,2753,2
65403,3191,2
65403,3525,2
65404,6308,2
65405,3396,2
65406,1363,2
65407,1844,2
65408,6757,2
65409,1516,2
65410,1655,2
65411,6312,2
65412,2751,2
65413,3661,2
65413,5657,2
65414,5806,1
65415,6142,2
65416,351,2
65417,3367,2
65418,3402,2
65419,5039,2
65420,5060,2
65420,5072,2
65421,3192,2
65422,5451,2
65423,4703,2
65424,4274,2
65425,5896,2
65426,2750,2
65427,5429,2
65428,3849,2
65429,6311,2
65430,4416,2
65430,5123,2
65431,6303,2
65432,5173,1
65433,4585,2
65434,789,2
65435,1547,2
65436,4459,2
65437,2880,2
65437,3023,2
65438,4631,2
65439,414,2
65440,6642,2
65441,6739,2
65442,1936,1
65442,6013,1
65443,1930,2
65444,1768,2
65445,4029,2
65446,5073,1
65447,3121,2
65448,2738,2
65449,6579,2
65450,3137,2
65451,6663,2
65452,3140,2
65453,2581,2
65454,5842,2
65455,5818,2
65456,5970,2
65457,3288,1
65458,2641,2
65459,2381,2
65460,1346,2
65461,4555,2
65462,4535,2
65463,6085,2
65464,1350,2
65465,801,2
65466,790,2
65467,3145,2
65468,3416,1
65469,4233,2
65470,671,2
65471,4569,2
65472,805,2
65473,495,2
65473,496,2
65474,2542,2
65475,6409,2
65476,6759,2
65477,495,2
65478,3018,2
65479,6947,2
65480,2195,2
65481,393,2
65482,4823,2
65483,5814,2
65484,6761,2
65485,1587,2
65486,3492,2
65487,4366,2
65488,5295,2
65489,5062,2
65490,2489,2
65491,5808,1
65492,4455,2
65493,5077,2
65494,4989,2
65495,5833,2
65496,1347,2
65497,1821,2
65498,3919,2
65499,807,2
65500,1805,2
65501,3846,2
65502,2575,2
65503,5418,2
65503,5454,2
65504,2896,2
65505,391,2
65506,6617,2
65507,6927,2
65508,1347,2
65509,1664,2
65510,3137,2
65511,6986,2
65511,6988,2
65512,6338,2
65513,2577,2
65514,2716,2
65515,4553,2
65516,5438,2
65517,6502,1
65518,6669,2
65519,4692,2
65519,5213,2
65520,1406,2
65521,4555,2
65522,4555,1
65523,351,2
65524,366,2
65525,6200,2
65526,3852,2
65527,6664,2
65528,459,2
65529,2810,2
65530,5813,2
65531,1916,2
65532,6877,2
65533,6275,2
65534,2772,2
65534,5762,2
65535,6278,2
65535,6306,2
65535,7091,2
65536,4340,2
65537,383,2
65538,6174,2
65539,2748,2
65540,1731,2
65541,5496,2
65542,3026,2
65543,6454,1
65544,6442,2
65545,805,2
65546,7088,2
65547,4378,2
65548,1292,2
65549,2644,2
65550,5895,1
65551,390,1
65552,362,2
65553,5924,1
65554,1390,2
65555,4586,1
65556,1150,2
65556,6761,2
65557,6452,2
65558,1762,2
65559,4794,2
65560,806,2
65561,6212,1
65562,859,2
65563,6400,2
65564,6368,2
65565,2150,2
65566,2792,2
65567,6299,2
65568,2621,2
65569,6315,2
65570,2609,2
65571,4432,2
65572,1302,2
65573,5999,2
65574,6225,2
65575,5000,2
65576,6304,1
65577,1001,2
65578,2492,2
65579,4543,2
65580,2715,2
65581,5898,2
65582,7058,2
65583,6611,2
65584,5035,2
65585,6753,2
65586,5066,2
65587,6570,2
65588,775,2
65589,5706,2
65590,2615,1
65590,2760,1
65591,6794,2
65591,7158,2
65592,739,2
65593,6010,2
65594,2172,2
65595,3722,2
65596,4014,2
65597,6368,2
65598,2921,2
65599,1658,2
65600,3516,2
65601,3575,2
65602,6804,2
65603,6450,2
65604,5207,2
65605,5733,2
65605,6314,2
65606,7045,1
65607,6252,2
65608,1418,2
65609,566,2
65610,2752,1
65611,3027,2
65612,5730,1
65613,6672,2
65614,6625,2
65615,4568,2
65616,5202,2
65617,5254,2
65618,3706,2
65619,4088,3
65620,997,2
65621,1652,2
65622,1459,2
65623,7159,2
65624,973,2
65625,5169,2
65626,1044,2
65627,4523,2
65628,2269,2
65629,3192,2
65630,996,2
65630,4758,2
65631,388,2
65632,3513,2
65633,445,2
65634,1754,2
65635,6669,2
65636,2934,1
65637,5272,2
65637,5378,2
65638,3929,2
65639,6669,1
65640,1820,2
65641,3194,2
65642,4551,2
65643,3047,2
65643,3655,2
65643,4059,2
65643,5974,2
65644,6306,2
65645,4645,1
65646,5971,2
65647,5242,2
65648,6336,2
65649,2039,2
65650,386,1
65651,5113,2
65651,5136,2
65652,1774,2
65653,4071,2
65654,3541,2
65655,2712,2
65656,5417,2
65657,3604,2
65658,1823,2
65659,4784,2
65660,3726,2
65661,4255,2
65662,4599,2
65663,6449,2
65664,371,2
65665,6277,2
65666,3217,2
65667,5080,2
65668,1784,2
65669,6505,2
65670,3325,1
65671,3459,2
65671,6564,2
65672,352,2
65673,4986,2
65674,3545,2
65675,2901,2
65676,5347,2
65677,3012,2
65678,4550,2
65679,4284,2
65680,766,2
65681,4533,2
65682,4589,2
65683,5108,2
65684,2065,2
65685,4439,2
65686,4555,2
65686,4590,2
65687,1040,2
65688,6428,2
65689,4867,2
65690,1300,2
65691,5279,2
65691,5286,2
65691,5306,2
65692,3229,2
65693,7128,2
65694,3141,2
65695,2770,2
65696,1770,1
65697,1774,2
65698,349,2
65699,2774,2
65700,679,2
65700,2818,2
65700,2896,2
65701,6255,2
65702,7045,2
65703,1264,2
65704,2208,2
65705,6941,2
65706,2613,2
65707,4261,2
65708,349,2
65709,4542,2
65710,7034,2
65711,6849,1
65712,5075,2
65713,4551,1
65713,4593,1
65714,4565,2
65715,1830,2
65716,4833,2
65717,6915,1
65718,4643,2
65719,5417,2
65720,392,2
65720,576,2
65720,1431,2
65721,2715,2
65722,5202,2
65722,5205,2
65723,4431,2
65724,2079,2
65725,6415,2
65726,804,2
65727,2759,1
65728,2751,2
65729,5154,2
65730,3778,2
65731,807,2
65732,5893,2
65733,5031,2
65733,5158,2
65733,5200,2
65734,1009,2
65735,5035,2
65736,2879,2
65737,997,2
65738,6991,2
65739,5160,2
65740,2621,1
65741,1683,2
65741,6263,2
65741,6463,2
65741,6989,2
65742,2942,2
65743,2641,2
65744,5994,1
65745,6759,2
65746,2713,2
65747,151,2
65748,5340,2
65749,1711,2
65750,4764,2
65751,6303,1
65752,6371,2
65753,3686,2
65754,4013,2
65755,2747,2
65756,3013,2
65757,3575,2
65758,1446,1
65759,6857,2
65760,6574,2
65761,3023,4
65761,3024,5
65761,3025,4
65761,3026,3
65761,3027,2
65762,7187,2
65763,6832,2
65764,3678,2
65765,5454,2
65766,2354,1
65767,3542,2
65768,1387,2
65769,2613,2
65770,4807,2
65771,5139,2
65772,1045,2
65773,1657,2
65774,2748,2
65775,5898,2
65776,2619,1
65777,743,2
65778,352,2
65778,4184,2
65778,4643,2
65779,1225,2
65780,4607,2
65781,6217,2
65782,2770,2
65783,3545,2
65784,2745,2
65785,6570,1
65786,5322,2
65787,1219,2
65788,5086,2
65789,2644,2
65790,6543,2
65791,5410,2
65792,6181,2
65793,4798,2
65794,2626,2
65795,2904,2
65796,5147,2
65797,4333,1
65798,4093,2
65799,1348,2
65800,3080,2
65801,2752,1
65802,1814,2
65802,1842,2
65803,885,2
65804,4389,2
65805,5813,2
65806,4543,1
65806,6615,1
65807,4167,2
65808,6758,2
65809,1349,2
65810,2686,2
65811,1236,2
65812,4834,2
65813,801,2
65814,1795,2
65814,3544,2
65815,4592,2
65816,6035,2
65817,4059,2
65817,4098,2
65818,5436,2
65819,5902,2
65820,2620,1
65821,3517,2
65822,2747,2
65823,4268,2
65824,5965,2
65825,3982,2
65825,6155,2
65825,7150,2
65826,1517,2
65827,2272,2
65828,2786,2
65828,3138,2
65828,3540,2
65828,3574,2
65829,2707,2
65829,3656,2
65830,7021,1
65831,899,2
65832,4457,2
65833,6197,1
65834,6305,2
65835,2816,2
65836,7042,2
65837,2639,2
65838,4589,2
65839,1755,2
65840,2640,2
65841,2642,2
65842,6257,2
65843,2648,2
65843,3023,2
65844,3703,2
65845,5037,2
65846,4550,2
65847,6961,2
65848,4204,2
65849,2163,2
65850,4089,2
65851,1848,2
65852,605,2
65853,2492,2
65854,3008,2
65855,3418,2
65856,3186,2
65857,6109,2
65858,5969,2
65859,4102,2
65860,350,2
65861,1620,2
65862,6915,2
65863,2905,2
65864,3981,2
65865,4588,2
65866,7091,2
65867,4436,2
65868,6084,2
65869,5430,2
65870,6111,2
65871,5526,2
65872,4672,2
65873,6988,2
65874,1594,2
65875,4864,2
65876,4591,2
65877,6759,2
65878,1771,2
65879,1795,2
65880,1760,2
65881,2853,2
65881,4457,2
65882,4384,2
65883,1114,2
65884,6782,1
65885,2540,2
65886,5202,2
65887,4775,2
65888,5894,2
65889,1720,2
65890,1789,2
65891,6581,1
65892,1755,2
65893,6865,1
65894,2752,2
65895,1233,2
65896,3026,2
65897,7008,2
65898,3983,2
65899,924,2
65899,3043,2
65899,3192,2
65900,3043,2
65900,3192,2
65901,5149,2
65902,46,2
65903,6950,2
65904,6234,2
65905,1346,2
65906,4801,2
65907,6379,1
65908,6841,2
65909,6582,2
65910,4807,2
65911,6614,2
65912,806,2
65913,5607,2
65914,4068,2
65915,2747,2
65916,2072,2
65917,1045,2
65918,4275,2
65919,2756,2
65920,793,2
65921,2639,1
65922,3658,2
65923,4584,1
65924,4589,2
65925,3013,2
65926,2713,2
65927,6571,2
65928,6860,2
65929,6278,2
65930,3043,2
65931,6117,2
65932,3660,2
65933,6869,2
65934,4572,2
65935,4846,1
65936,3590,2
65937,6306,2
65938,5270,2
65939,2715,2
65940,4549,1
65941,5898,2
65942,2207,2
65943,6961,2
65943,6976,2
65944,653,2
65945,5075,1
65946,6083,2
65947,2496,2
65947,2608,2
65948,1773,2
65949,2747,2
65950,4644,2
65951,6617,2
65952,4068,2
65953,1347,2
65954,7008,2
65955,5729,2
65956,6974,2
65957,2541,2
65958,4453,1
65959,4452,2
65960,7040,2
65961,1756,1
65962,6303,2
65963,1771,2
65964,583,2
65965,3573,1
65966,6253,2
65967,674,2
65968,4566,1
65969,1747,2
65970,4551,2
65971,3847,2
65972,2353,2
65973,2021,2
65974,3301,2
65975,5622,2
65976,2616,2
65977,4563,2
65977,4594,2
65978,1771,2
65979,6853,2
65980,343,1
65980,4259,1
65980,4540,1
65980,4584,1
65980,6666,1
65980,7112,1
65981,2607,2
65982,2824,2
65982,3100,2
65982,3519,2
65983,3396,2
65984,1346,2
65985,5554,2
65986,2904,2
65987,4422,2
65988,414,2
65989,3935,2
65990,4986,2
65991,6427,2
65992,6304,2
65993,6870,2
65994,3017,2
65995,5207,2
65996,4549,2
65997,6792,2
65998,2494,2
65999,47,2
66000,6365,2
66001,56,2
66002,34,2
66003,372,2
66004,2750,1
66005,5137,2
66006,1431,2
66007,2045,2
66008,6303,2
66009,2615,2
66010,6307,2
66011,5358,2
66012,2494,2
66013,5087,2
66014,3500,1
66015,6579,2
66015,6593,2
66016,6932,1
66017,4187,2
66018,1350,2
66019,4653,2
66020,3398,2
66021,1350,2
66022,157,2
66022,163,2
66023,4593,2
66024,6757,2
66025,2141,2
66026,1045,2
66027,3500,2
66027,3549,2
66028,3695,2
66029,2613,2
66030,6761,2
66031,4553,2
66032,2137,2
66033,4436,2
66034,1759,2
66035,5615,2
66036,1755,2
66037,2713,2
66038,3410,2
66039,5585,2
66040,2494,2
66041,3161,1
66042,4478,2
66043,1820,2
66044,2056,2
66045,6504,2
66046,5438,2
66047,1617,2
66048,1347,2
66049,6457,2
66050,4401,2
66050,6759,2
66051,2818,2
66052,2540,2
66053,416,2
66054,2712,2
66055,4086,2
66056,7074,1
66057,2661,1
66058,26,2
66059,6278,2
66060,2637,2
66061,6804,2
66062,391,2
66063,4606,2
66064,7052,2
66065,798,2
66066,2388,2
66067,6190,2
66068,4518,2
66069,6312,2
66070,5041,1
66071,4521,2
66072,5086,2
66073,6821,2
66074,6970,2
66075,1573,2
66076,416,2
66077,881,2
66078,4555,2
66079,2056,2
66080,654,2
66081,1238,2
66082,3651,2
66083,6114,2
66084,3224,2
66085,2765,2
66086,417,2
66087,762,2
66088,544,2
66089,1769,2
66090,6828,2
66091,4519,2
66092,388,2
66093,6257,2
66094,7006,2
66095,3196,2
66096,6224,2
66097,6951,2
66098,5062,1
66099,4054,2
66100,4752,2
66101,6636,2
66102,808,2
66103,3720,2
66104,6123,2
66105,6781,2
66106,1854,2
66107,6447,2
66108,3142,2
66109,4888,2
66110,4424,2
66111,5437,2
66112,3139,2
66113,1637,2
66114,1500,2
66115,6680,2
66116,5363,2
66117,3882,2
66118,6338,2
66119,2643,2
66120,4704,2
66121,3785,2
66122,6614,2
66123,3979,2
66124,6306,2
66125,5924,2
66126,4552,2
66127,3139,2
66128,6616,2
66129,3467,2
66130,5164,2
66131,3042,2
66132,2028,2
66133,4596,2
66134,2220,1
66135,2392,2
66136,3317,2
66137,6961,2
66138,1618,2
66139,3206,2
66140,5733,2
66141,349,2
66142,77,2
66143,7157,2
66144,1621,2
66145,6316,2
66146,1832,2
66147,6333,2
66148,6664,2
66149,6639,2
66150,6253,2
66150,6404,2
66150,6643,2
66151,2207,1
66152,5434,2
66153,1550,2
66154,411,2
66155,656,2
66155,675,2
66156,4528,2
66157,1620,2
66158,2738,2
66159,798,2
66160,348,1
66161,4315,2
66162,6695,2
66163,420,2
66164,5046,2
66165,6278,2
66166,5132,2
66167,2715,2
66168,5467,2
66169,1346,2
66170,5110,2
66171,2028,2
66172,4239,2
66173,1726,2
66174,5733,2
66175,5159,2
66176,415,2
66177,5046,2
66178,352,2
66179,6759,2
66180,6812,2
66181,4641,2
66182,6614,2
66183,6306,2
66184,5430,2
66185,1556,2
66186,2286,2
66187,595,2
66188,1596,2
66189,1770,2
66190,6869,2
66191,7011,2
66192,6792,2
66193,3017,2
66194,3663,2
66195,671,2
66196,5924,2
66197,5897,2
66198,3229,2
66199,6642,2
66200,4543,1
66201,2489,2
66202,3517,1
66203,2709,2
66204,1728,2
66205,1298,2
66206,2750,2
66207,5953,2
66208,2613,2
66209,2621,2
66210,6610,1
66211,6409,2
66212,6204,2
66213,3952,2
66214,6757,1
66215,2751,2
66216,3193,2
66217,1766,2
66218,1348,2
66219,684,2
66220,2754,2
66221,6306,1
66222,6099,1
66223,6884,2
66224,4071,2
66225,4480,1
66226,2594,1
66227,2131,2
66228,1771,2
66229,6792,2
66230,5974,2
66230,6242,2
66231,5375,2
66232,3658,2
66233,1355,2
66234,4820,2
66235,1768,2
66236,3134,2
66237,5097,2
66237,5122,2
66238,3528,1
66239,3928,1
66240,2752,2
66241,6787,2
66242,5424,2
66243,349,1
66244,3366,2
66245,1434,1
66246,6178,2
66247,6798,2
66248,1618,2
66249,4708,2
66250,396,2
66251,1770,2
66252,2187,2
66253,5046,2
66254,1347,2
66255,835,2
66256,672,2
66256,3752,2
66257,3048,2
66258,6030,2
66259,4088,2
66260,2639,2
66261,6447,2
66262,1523,2
66263,1852,2
66264,1517,2
66265,7094,2
66266,7017,2
66267,2328,2
66268,5475,1
66269,2445,2
66270,2282,1
66271,352,1
66272,1349,2
66273,3975,2
66274,6416,2
66275,4758,1
66276,387,2
66277,6417,2
66278,1769,2
66279,5969,2
66280,3702,2
66281,1347,2
66282,5341,2
66283,5496,2
66284,6490,2
66285,3479,2
66286,3700,1
66287,3757,2
66288,4565,2
66289,5152,2
66290,2319,2
66291,411,2
66292,2621,2
66293,3196,2
66293,3530,2
66294,7067,1
66295,2207,1
66296,5154,2
66297,3142,2
66298,5296,2
66299,6542,2
66300,4506,2
66301,5796,2
66302,4552,2
66303,1768,2
66304,6025,2
66305,376,2
66306,4296,2
66307,4025,2
66307,4980,2
66308,3673,2
66308,4324,2
66309,1850,2
66310,3696,2
66311,4643,1
66312,1728,2
66312,4551,2
66313,2884,2
66314,6502,1
66315,2292,1
66316,2713,2
66317,345,2
66318,4302,2
66319,4566,2
66320,5622,2
66321,5863,2
66322,5334,2
66323,1857,2
66324,3587,2
66325,3907,2
66326,3042,2
66327,6759,2
66328,6505,2
66329,5031,2
66330,2819,2
66331,2209,2
66332,4214,2
66333,808,2
66334,2747,2
66335,2491,2
66336,3753,2
66337,1731,2
66338,414,2
66339,6566,2
66340,2041,2
66341,4029,2
66342,370,1
66343,4585,2
66344,980,2
66345,7088,2
66346,2519,2
66347,5760,2
66348,5818,2
66349,4567,2
66350,6120,2
66351,4460,2
66352,2613,2
66353,3657,2
66354,706,2
66355,1348,2
66356,1000,2
66357,389,2
66358,2748,2
66359,4029,2
66360,5344,2
66361,1784,2
66362,3119,2
66363,4287,2
66364,805,2
66365,4045,2
66366,3663,2
66367,4187,2
66368,4089,2
66369,4555,2
66369,4792,2
66369,4812,2
66369,4873,2
66370,1805,1
66371,2852,2
66372,2493,1
66373,5435,2
66374,6615,2
66375,793,2
66376,2718,2
66377,3138,2
66378,6311,2
66379,807,2
66380,3023,2
66381,5439,2
66382,3005,2
66383,6445,2
66384,347,2
66385,573,2
66386,353,2
66387,348,2
66388,2328,2
66389,4821,2
66390,6287,2
66391,500,2
66392,3231,2
66393,5120,2
66394,4500,2
66395,7050,2
66396,3139,2
66397,3983,2
66397,6006,2
66398,5074,2
66399,6441,2
66400,2365,2
66401,1798,2
66402,1732,2
66403,5893,2
66404,6758,2
66405,808,2
66406,6679,2
66407,1907,1
66407,7040,1
66408,348,2
66409,1772,2
66410,2410,2
66410,3250,2
66411,5840,2
66412,6493,2
66412,6853,2
66413,1553,2
66414,6758,2
66415,1437,2
66416,5997,1
66417,4551,2
66418,3544,2
66419,726,2
66420,351,1
66421,4827,1
66422,2618,2
66423,6082,2
66424,4988,2
66425,348,2
66426,6557,2
66426,6990,2
66427,7089,2
66428,4433,2
66429,6464,2
66430,3398,2
66431,6762,2
66432,4772,2
66433,2651,2
66434,1165,2
66435,7034,1
66436,3948,1
66437,6305,2
66438,1597,2
66439,6760,2
66440,5069,2
66441,5918,2
66442,412,2
66443,4164,2
66444,6767,2
66445,5806,1
66446,6757,2
66447,597,2
66448,3217,2
66449,7040,2
66450,2945,2
66451,5293,2
66452,4859,2
66453,3727,2
66454,4182,2
66455,3191,2
66456,1652,2
66457,3838,2
66458,651,2
66459,2393,2
66460,1303,2
66461,5895,2
66462,765,2
66463,6351,2
66463,6401,2
66464,1346,2
66465,4812,2
66466,1348,2
66467,7023,2
66468,6009,1
66469,5900,2
66470,6921,2
66471,6368,1
66472,1298,2
66473,566,2
66474,7047,2
66475,3359,2
66476,7033,2
66477,2073,1
66478,6680,2
66479,6232,2
66480,5259,2
66481,6665,2
66482,3744,2
66483,6045,2
66484,2943,2
66485,4729,2
66486,5434,2
66487,3530,2
66488,2712,1
66488,4023,1
66489,3257,2
66490,641,1
66491,2751,1
66492,4478,2
66493,4594,2
66494,3730,2
66495,5024,2
66496,5122,2
66497,1927,2
66498,1348,2
66499,3289,1
66500,3753,2
66501,2614,2
66502,5122,2
66503,2190,1
66504,2753,2
66505,2446,1
66506,1170,2
66507,1351,2
66508,6757,2
66509,6760,2
66510,1348,2
66511,2281,2
66512,6457,2
66513,5101,2
66514,2750,2
66515,2271,2
66516,6445,2
66517,4000,1
66518,2896,2
66518,5834,2
66519,6642,2
66520,3604,2
66521,6990,2
66522,776,2
66523,4873,2
66524,6306,2
66525,250,2
66526,6760,2
66527,6396,2
66528,2712,2
66529,1349,2
66530,5903,2
66531,1755,2
66532,4785,2
66533,3500,1
66534,6602,2
66535,1769,1
66536,4550,1
66537,2454,2
66538,6091,2
66539,3777,2
66540,3551,2
66541,6615,2
66542,807,2
66543,6993,2
66544,6201,2
66545,352,1
66546,6535,2
66547,6305,2
66548,6718,2
66549,4754,2
66550,1347,2
66551,3290,2
66552,3539,2
66553,6224,2
66554,867,2
66555,4585,2
66556,6773,2
66557,4710,1
66558,499,2
66559,6445,2
66560,2365,2
66560,5814,2
66561,683,2
66562,5167,2
66563,2736,1
66564,3104,2
66565,6455,2
66566,4184,2
66567,779,2
66568,2817,2
66569,3194,2
66570,3888,2
66571,3043,2
66571,3651,2
66571,4080,2
66571,4316,2
66571,4488,2
66572,2615,2
66573,1909,2
66574,899,2
66574,6103,2
66574,6169,2
66574,6297,2
66574,6424,2
66575,1881,2
66576,6444,2
66577,1272,2
66578,6823,1
66579,2750,2
66580,3660,2
66581,1768,2
66582,383,2
66583,2618,2
66584,2210,2
66584,4066,2
66585,4550,2
66586,1772,2
66587,803,2
66588,6303,2
66589,2282,2
66590,6800,2
66591,3015,2
66592,3552,2
66593,2165,2
66594,1431,2
66595,3226,2
66596,2647,2
66597,5293,2
66598,1238,2
66599,5205,2
66600,5894,2
66601,7007,2
66602,3119,2
66603,996,2
66604,7006,2
66605,4680,2
66606,5272,2
66607,2286,2
66608,881,2
66609,4522,2
66610,2901,2
66611,1527,2
66612,4643,2
66613,6924,2
66613,7066,2
66614,5455,2
66615,5924,2
66616,6303,2
66617,2713,2
66618,1787,2
66619,352,2
66620,4194,2
66621,355,2
66622,2499,2
66623,406,2
66624,5401,2
66625,4587,2
66626,3577,2
66627,1771,2
66628,2351,2
66629,1715,2
66630,5080,2
66631,1729,2
66632,3054,2
66633,6755,1
66634,6259,2
66635,1499,1
66636,6455,2
66637,5280,2
66638,1041,2
66639,3539,2
66640,4184,2
66641,3137,2
66642,2620,1
66643,4541,1
66644,4590,2
66645,3982,2
66645,4087,2
66646,6303,2
66647,1066,2
66648,5046,2
66648,5075,2
66649,4007,2
66650,672,2
66651,2501,2
66652,669,2
66653,2391,2
66654,3405,2
66655,5921,2
66656,1348,2
66657,2289,2
66658,4782,2
66659,1204,2
66660,3258,2
66661,4435,2
66662,5164,2
66663,6304,2
66664,4241,2
66665,6757,2
66666,1618,2
66667,1957,2
66668,1824,2
66669,626,2
66670,3313,2
66671,1278,2
66672,1852,1
66673,3359,2
66674,6643,2
66675,2352,2
66676,5178,2
66677,686,2
66678,1657,2
66679,3777,2
66680,1790,2
66681,4000,2
66682,2448,2
66682,6762,2
66683,1295,2
66684,2428,2
66685,6305,2
66686,2609,2
66687,2330,2
66688,4496,2
66689,3514,2
66690,683,2
66691,6667,2
66692,808,2
66693,999,2
66694,676,2
66694,3402,2
66695,5057,2
66696,4087,1
66697,2714,2
66698,4543,1
66698,6615,1
66699,1521,2
66700,5971,2
66701,4584,2
66702,5202,2
66703,1769,2
66704,1408,1
66705,1197,2
66706,4544,2
66707,5904,2
66708,3662,2
66709,1912,2
66710,2749,2
66711,5268,1
66712,1112,1
66713,3730,2
66714,2396,2
66715,409,2
66716,5444,2
66717,399,2
66718,6445,2
66719,3401,2
66720,2338,2
66721,1567,2
66722,6918,2
66723,4164,2
66724,6368,2
66725,6505,1
66726,6564,2
66726,7180,2
66727,6276,2
66728,2244,2
66729,6605,2
66730,4543,2
66731,4551,2
66732,1213,2
66733,5203,2
66734,6385,2
66735,499,2
66736,2615,1
66737,6642,2
66738,1768,2
66739,2749,2
66740,4532,2
66741,5946,1
66742,6867,2
66743,5280,2
66744,3508,3
66745,7050,1
66746,5622,1
66747,3584,1
66748,5740,2
66749,5021,2
66750,930,2
66751,1753,2
66751,1774,2
66752,3982,2
66753,1369,2
66754,6581,2
66755,1348,2
66756,1769,2
66757,4088,2
66758,4555,2
66759,4434,1
66760,1348,1
66761,6821,2
66762,2853,2
66763,5865,2
66764,6989,2
66765,6773,2
66766,411,2
66767,4987,2
66768,5363,2
66769,4216,2
66770,2905,2
66771,3922,1
66772,5715,2
66773,1259,2
66774,1729,2
66775,6822,2
66776,6428,2
66777,5888,2
66778,4833,2
66779,5969,2
66780,4952,2
66781,3549,2
66782,3658,1
66783,1119,2
66783,4585,2
66784,4555,2
66785,1502,2
66786,3565,2
66787,794,2
66788,5224,2
66789,1350,2
66790,4589,1
66791,5747,1
66792,1756,2
66793,3459,2
66794,6439,2
66795,5844,2
66796,1886,2
66797,56,2
66798,140,2
66799,6679,2
66800,6453,2
66801,349,1
66802,1811,2
66803,3953,2
66804,3357,2
66805,4595,2
66806,3140,2
66807,805,2
66807,4803,2
66808,3161,2
66809,3710,2
66810,1522,2
66811,3333,2
66812,5865,2
66813,4458,2
66814,2613,2
66815,4206,2
66816,4643,2
66817,5970,1
66818,1555,2
66819,2751,2
66820,6873,2
66821,384,2
66822,4591,2
66823,2438,2
66823,2643,2
66824,4700,1
66825,2332,2
66826,2336,2
66827,873,2
66828,4581,1
66829,6587,2
66830,6335,2
66831,4546,2
66831,4588,2
66832,6760,2
66833,3137,2
66834,6958,2
66835,379,2
66836,6670,2
66837,6450,2
66838,4025,2
66839,4002,2
66839,4861,2
66840,5080,2
66841,2876,2
66842,6759,2
66843,384,1
66844,5806,2
66845,6233,2
66846,3045,2
66847,2642,1
66848,885,2
66849,417,2
66850,2747,2
66851,3528,2
66852,4306,2
66853,3770,2
66854,1774,2
66855,6314,1
66856,358,2
66857,1594,2
66858,3043,2
66859,2212,1
66860,1350,2
66861,376,2
66862,6916,2
66863,4635,1
66864,2916,2
66865,2207,1
66866,2639,2
66867,4846,2
66868,6854,2
66869,6865,2
66870,6411,2
66871,2751,2
66872,6959,2
66873,3826,2
66874,1502,2
66875,3590,2
66876,4692,2
66877,5457,2
66878,4934,2
66879,5131,2
66880,807,2
66881,4550,2
66881,6502,2
66882,5304,2
66883,2175,2
66884,6444,2
66885,3933,2
66886,2041,1
66887,4174,2
66888,3022,2
66889,807,2
66890,6417,2
66891,6871,2
66892,4706,2
66893,2815,2
66894,7158,2
66895,4361,2
