orderId,client_id,order_date
43204,7053,2022-04-12
43205,2978,2022-05-07
43206,817,2022-04-20
43207,6202,2022-05-22
43208,5994,2022-05-07
43209,2035,2022-05-16
43210,60,2022-05-30
43211,1516,2022-04-17
43212,2442,2022-06-06
43213,1650,2022-05-18
43214,4973,2022-04-27
43215,3505,2022-06-07
43216,1516,2022-04-02
43217,1222,2022-04-24
43218,2678,2022-05-15
43219,7107,2022-04-10
43220,2152,2022-04-12
43221,817,2022-04-04
43222,6307,2022-05-04
43223,5592,2022-06-03
43224,817,2022-06-28
43225,3301,2022-05-28
43226,8224,2022-06-28
43227,817,2022-05-26
43228,4577,2022-06-21
43229,8031,2022-04-24
43230,2758,2022-04-22
43231,3548,2022-04-28
43232,6307,2022-04-05
43233,3278,2022-06-16
43234,3700,2022-05-02
43235,3120,2022-06-16
43236,776,2022-04-17
43237,6592,2022-05-10
43238,2360,2022-04-27
43239,4136,2022-04-23
43240,865,2022-04-21
43241,5592,2022-05-11
43242,1516,2022-05-26
43243,8152,2022-06-09
43244,2035,2022-04-18
43245,858,2022-06-11
43246,5950,2022-05-12
43247,2978,2022-05-27
43248,1746,2022-05-25
43249,1139,2022-05-13
43250,2978,2022-04-29
43251,3505,2022-05-25
43252,1242,2022-05-17
43253,1242,2022-04-22
43254,2675,2022-05-31
43255,8132,2022-05-23
43256,8145,2022-05-23
43257,60,2022-05-31
43258,8419,2022-04-12
43259,4549,2022-04-06
43260,817,2022-04-17
43261,4414,2022-04-04
43262,5531,2022-04-21
43263,4931,2022-06-26
43264,5531,2022-06-05
43265,7107,2022-05-06
43266,6629,2022-04-25
43267,5531,2022-05-06
43268,3199,2022-05-03
43269,817,2022-05-13
43270,7278,2022-04-11
43271,920,2022-04-21
43272,7309,2022-05-12
43273,2686,2022-04-30
43274,2686,2022-04-04
43275,3514,2022-05-22
43276,5461,2022-05-20
43277,3815,2022-06-02
43278,5592,2022-06-12
43279,1516,2022-05-09
43280,817,2022-06-08
43281,5531,2022-06-27
43282,3199,2022-04-10
43283,4499,2022-06-08
43284,688,2022-04-19
43285,2757,2022-06-18
43286,715,2022-05-24
43287,2978,2022-04-05
43288,579,2022-04-20
43289,1844,2022-04-20
43290,2978,2022-06-15
43291,4303,2022-05-10
43292,7846,2022-04-23
43293,5627,2022-06-15
43294,2360,2022-04-24
43295,3424,2022-04-09
43296,4931,2022-05-29
43297,7888,2022-04-13
43298,4583,2022-06-03
43299,4931,2022-04-11
43300,1934,2022-04-06
43301,7778,2022-05-21
43302,5950,2022-06-27
43303,6307,2022-04-26
43304,2570,2022-06-08
43305,2686,2022-04-14
43306,2423,2022-06-04
43307,2162,2022-05-19
43308,2686,2022-04-24
43309,8419,2022-05-21
43310,817,2022-04-28
43311,817,2022-05-11
43312,1634,2022-06-25
43313,8533,2022-06-07
43314,60,2022-06-06
43315,2686,2022-05-23
43316,7005,2022-04-03
43317,817,2022-06-22
43318,1516,2022-06-07
43319,4220,2022-04-19
43320,7778,2022-04-27
43321,8351,2022-06-10
43322,5531,2022-05-04
43323,6307,2022-06-12
43324,4886,2022-05-13
43325,4931,2022-06-24
43326,2614,2022-05-05
43327,817,2022-06-05
43328,1516,2022-05-03
43329,817,2022-05-23
43330,4931,2022-05-28
43331,817,2022-04-02
43332,6201,2022-05-31
43333,1934,2022-06-06
43334,4499,2022-04-14
43335,2273,2022-06-16
43336,1634,2022-06-09
43337,2442,2022-05-28
43338,5531,2022-05-24
43339,8336,2022-06-15
43340,4855,2022-05-15
43341,2678,2022-06-16
43342,2110,2022-05-06
43343,6651,2022-06-02
43344,817,2022-06-01
43345,8175,2022-05-16
43346,2686,2022-05-11
43347,3950,2022-04-11
43348,7588,2022-05-01
43349,949,2022-04-11
43350,3815,2022-06-18
43351,1036,2022-05-01
43352,3815,2022-05-15
43353,1516,2022-04-17
43354,224,2022-06-25
43355,5531,2022-04-12
43356,7778,2022-05-04
43357,3712,2022-04-15
43358,6307,2022-05-11
43359,8000,2022-06-12
43360,1139,2022-04-30
43361,4827,2022-04-29
43362,2978,2022-06-08
43363,5304,2022-05-17
43364,8845,2022-04-21
43365,6079,2022-04-14
43366,7404,2022-04-12
43367,817,2022-06-14
43368,6307,2022-05-13
43369,60,2022-04-05
43370,8382,2022-05-26
43371,817,2022-05-03
43372,4931,2022-04-09
43373,2675,2022-04-13
43374,8273,2022-06-19
43375,7415,2022-06-14
43376,2028,2022-05-18
43377,817,2022-04-28
43378,8311,2022-06-08
43379,2978,2022-05-31
43380,5702,2022-06-07
43381,3094,2022-04-17
43382,4931,2022-05-24
43383,3815,2022-05-03
43384,4549,2022-06-01
43385,3815,2022-05-28
43386,7365,2022-04-16
43387,817,2022-04-30
43388,1453,2022-05-03
43389,6516,2022-04-12
43390,8194,2022-04-02
43391,1516,2022-05-01
43392,6726,2022-04-29
43393,46,2022-06-27
43394,2698,2022-06-15
43395,1516,2022-05-12
43396,2570,2022-06-03
43397,5262,2022-06-04
43398,817,2022-06-22
43399,2978,2022-04-07
43400,2978,2022-04-21
43401,3576,2022-06-19
43402,179,2022-04-21
43403,1242,2022-05-01
43404,4786,2022-05-22
43405,2978,2022-05-01
43406,3771,2022-04-30
43407,6202,2022-06-16
43408,5531,2022-04-21
43409,8419,2022-04-20
43410,2643,2022-06-08
43411,6307,2022-04-26
43412,6090,2022-06-12
43413,2978,2022-04-02
43414,6307,2022-06-08
43415,1242,2022-05-20
43416,4931,2022-05-09
43417,5339,2022-05-08
43418,4931,2022-05-04
43419,817,2022-05-10
43420,5990,2022-05-04
43421,4931,2022-04-08
43422,2686,2022-04-29
43423,3288,2022-04-26
43424,2978,2022-05-29
43425,6166,2022-06-07
43426,5262,2022-06-13
43427,3239,2022-05-08
43428,2570,2022-05-02
43429,3938,2022-05-29
43430,4503,2022-06-11
43431,648,2022-05-18
43432,2978,2022-05-07
43433,4931,2022-05-18
43434,6090,2022-05-23
43435,5592,2022-04-16
43436,1038,2022-05-19
43437,3505,2022-04-16
43438,5531,2022-05-15
43439,704,2022-04-23
43440,4499,2022-04-19
43441,60,2022-04-14
43442,2570,2022-04-10
43443,2686,2022-04-09
43444,817,2022-06-16
43445,5592,2022-06-22
43446,4931,2022-04-16
43447,4931,2022-05-29
43448,4931,2022-05-28
43449,2978,2022-04-26
43450,4735,2022-05-07
43451,8382,2022-05-29
43452,3883,2022-04-28
43453,2686,2022-04-25
43454,3815,2022-04-10
43455,1939,2022-05-23
43456,7778,2022-05-01
43457,1572,2022-06-02
43458,5592,2022-06-06
43459,817,2022-05-06
43460,2035,2022-05-09
43461,6090,2022-05-15
43462,8427,2022-04-06
43463,7861,2022-06-28
43464,8419,2022-04-19
43465,2571,2022-06-14
43466,6307,2022-04-12
43467,3199,2022-05-05
43468,3353,2022-05-09
43469,122,2022-06-25
43470,1516,2022-04-20
43471,682,2022-05-20
43472,3238,2022-05-21
43473,2978,2022-04-22
43474,8142,2022-04-05
43475,833,2022-06-23
43476,4931,2022-04-22
43477,2442,2022-06-04
43478,2570,2022-04-19
43479,2495,2022-05-22
43480,1746,2022-05-09
43481,706,2022-06-13
43482,3225,2022-06-18
43483,4867,2022-04-01
43484,451,2022-05-24
43485,4931,2022-05-22
43486,8675,2022-06-14
43487,2517,2022-05-13
43488,920,2022-04-19
43489,2957,2022-05-02
43490,9005,2022-05-28
43491,4931,2022-04-08
43492,1516,2022-04-22
43493,6650,2022-04-25
43494,2978,2022-05-23
43495,704,2022-04-26
43496,6629,2022-04-11
43497,3920,2022-05-11
43498,6199,2022-06-22
43499,3079,2022-05-23
43500,8255,2022-06-03
43501,3217,2022-04-24
43502,5339,2022-04-02
43503,817,2022-04-09
43504,817,2022-04-14
43505,2978,2022-05-25
43506,817,2022-06-09
43507,728,2022-04-14
43508,4931,2022-04-10
43509,6213,2022-04-20
43510,3712,2022-04-10
43511,6202,2022-04-11
43512,4610,2022-04-01
43513,5011,2022-06-29
43514,891,2022-05-02
43515,6307,2022-05-28
43516,298,2022-06-28
43517,817,2022-06-28
43518,817,2022-06-22
43519,2570,2022-06-27
43520,3815,2022-06-28
43521,817,2022-06-20
43522,8556,2022-05-23
43523,2481,2022-04-20
43524,3309,2022-06-06
43525,5262,2022-06-20
43526,60,2022-05-04
43527,4438,2022-05-13
43528,817,2022-04-06
43529,2961,2022-06-19
43530,3569,2022-05-26
43531,3114,2022-04-19
43532,2620,2022-06-24
43533,7294,2022-05-23
43534,1307,2022-05-09
43535,3110,2022-04-28
43536,3569,2022-06-15
43537,2978,2022-06-01
43538,2517,2022-05-20
43539,3815,2022-04-06
43540,7099,2022-06-11
43541,1650,2022-04-12
43542,3448,2022-06-20
43543,2517,2022-04-27
43544,3120,2022-05-20
43545,2527,2022-06-06
43546,817,2022-04-21
43547,7385,2022-05-11
43548,1623,2022-06-13
43549,2442,2022-06-16
43550,2092,2022-04-14
43551,6307,2022-05-23
43552,99,2022-04-16
43553,1516,2022-06-08
43554,2929,2022-06-06
43555,4931,2022-04-13
43556,1163,2022-06-01
43557,1516,2022-04-25
43558,173,2022-05-07
43559,2035,2022-06-16
43560,1844,2022-04-16
43561,1516,2022-05-03
43562,5929,2022-06-14
43563,5720,2022-04-27
43564,5531,2022-04-17
43565,6774,2022-04-15
43566,1650,2022-05-02
43567,2698,2022-06-25
43568,4014,2022-06-21
43569,2570,2022-05-28
43570,674,2022-06-20
43571,817,2022-05-31
43572,3217,2022-04-30
43573,7778,2022-06-23
43574,6090,2022-05-12
43575,5531,2022-04-08
43576,2978,2022-06-05
43577,3094,2022-04-17
43578,8427,2022-06-02
43579,2978,2022-03-31
43580,5531,2022-04-11
43581,1332,2022-04-19
43582,7811,2022-04-24
43583,3242,2022-04-04
43584,4364,2022-06-16
43585,1746,2022-05-11
43586,817,2022-04-17
43587,4369,2022-06-13
43588,817,2022-04-03
43589,5531,2022-04-30
43590,2839,2022-05-31
43591,4844,2022-04-02
43592,4931,2022-05-13
43593,7604,2022-06-17
43594,6277,2022-06-26
43595,2978,2022-06-08
43596,7365,2022-06-13
43597,2957,2022-04-19
43598,65,2022-04-24
43599,3931,2022-05-19
43600,817,2022-06-02
43601,1516,2022-05-14
43602,7778,2022-04-02
43603,6307,2022-06-11
43604,817,2022-04-11
43605,6307,2022-04-10
43606,2978,2022-04-05
43607,3569,2022-04-06
43608,672,2022-04-23
43609,7778,2022-06-06
43610,7596,2022-05-03
43611,5592,2022-04-29
43612,7778,2022-04-14
43613,2978,2022-06-15
43614,817,2022-04-19
43615,3552,2022-04-22
43616,257,2022-05-09
43617,5592,2022-06-18
43618,4931,2022-05-25
43619,2978,2022-04-15
43620,60,2022-06-02
43621,2570,2022-06-04
43622,817,2022-06-03
43623,1516,2022-06-22
43624,7778,2022-05-20
43625,142,2022-05-25
43626,2698,2022-06-23
43627,817,2022-05-27
43628,779,2022-04-09
43629,817,2022-05-20
43630,2061,2022-05-07
43631,7365,2022-05-05
43632,3643,2022-05-25
43633,1516,2022-04-07
43634,4741,2022-05-18
43635,817,2022-05-23
43636,817,2022-06-05
43637,60,2022-06-14
43638,3949,2022-05-02
43639,4931,2022-05-24
43640,4641,2022-04-23
43641,2314,2022-04-03
43642,2978,2022-06-17
43643,2978,2022-06-05
43644,1521,2022-04-03
43645,8987,2022-05-07
43646,1516,2022-06-01
43647,7107,2022-05-17
43648,2978,2022-06-21
43649,823,2022-06-12
43650,3883,2022-06-09
43651,4931,2022-04-06
43652,2570,2022-05-23
43653,577,2022-04-10
43654,4701,2022-06-28
43655,5339,2022-04-20
43656,1921,2022-04-10
43657,1242,2022-05-03
43658,1516,2022-06-18
43659,4931,2022-04-27
43660,1259,2022-05-25
43661,4528,2022-06-03
43662,4046,2022-06-01
43663,1516,2022-04-19
43664,4499,2022-05-03
43665,817,2022-04-13
43666,5531,2022-06-15
43667,2978,2022-06-02
43668,5592,2022-04-29
43669,5402,2022-05-15
43670,2978,2022-05-19
43671,4841,2022-06-09
43672,1963,2022-06-03
43673,817,2022-04-24
43674,3815,2022-05-05
43675,3815,2022-04-30
43676,5592,2022-05-11
43677,3815,2022-04-16
43678,4931,2022-06-14
43679,5947,2022-04-01
43680,3238,2022-04-12
43681,936,2022-05-05
43682,2603,2022-04-22
43683,6269,2022-04-30
43684,4703,2022-06-25
43685,5262,2022-04-12
43686,6512,2022-05-27
43687,1516,2022-04-25
43688,817,2022-05-30
43689,3817,2022-04-20
43690,8675,2022-06-14
43691,3569,2022-04-12
43692,6307,2022-04-26
43693,5531,2022-05-27
43694,7125,2022-04-20
43695,915,2022-04-05
43696,1516,2022-06-20
43697,7778,2022-04-06
43698,142,2022-06-06
43699,7873,2022-05-19
43700,817,2022-04-29
43701,1139,2022-05-27
43702,2978,2022-04-09
43703,6190,2022-05-09
43704,817,2022-05-09
43705,7833,2022-04-06
43706,443,2022-06-20
43707,3454,2022-04-09
43708,817,2022-06-13
43709,1516,2022-04-26
43710,6090,2022-04-11
43711,7833,2022-06-28
43712,60,2022-05-17
43713,5339,2022-06-17
43714,817,2022-04-24
43715,2517,2022-05-21
43716,4931,2022-06-09
43717,2442,2022-06-11
43718,4499,2022-04-30
43719,3151,2022-06-20
43720,1516,2022-06-05
43721,2099,2022-06-16
43722,1516,2022-06-28
43723,6937,2022-05-19
43724,7584,2022-05-19
43725,6307,2022-05-14
43726,3079,2022-06-21
43727,5531,2022-06-04
43728,1399,2022-04-09
43729,5531,2022-04-10
43730,3234,2022-05-27
43731,8307,2022-04-26
43732,2678,2022-05-08
43733,2506,2022-04-01
43734,8273,2022-04-02
43735,8510,2022-05-22
43736,5531,2022-06-21
43737,4303,2022-05-28
43738,8419,2022-06-05
43739,3712,2022-05-02
43740,704,2022-04-04
43741,7195,2022-06-10
43742,1516,2022-05-31
43743,6656,2022-04-02
43744,2177,2022-04-25
43745,5082,2022-04-22
43746,817,2022-04-19
43747,5556,2022-05-04
43748,753,2022-05-06
43749,2978,2022-05-25
43750,8396,2022-05-08
43751,5531,2022-06-25
43752,5531,2022-06-22
43753,8200,2022-04-07
43754,4931,2022-06-21
43755,2698,2022-04-05
43756,6307,2022-04-19
43757,1481,2022-04-14
43758,817,2022-06-17
43759,4931,2022-04-10
43760,205,2022-05-02
43761,8224,2022-05-30
43762,4947,2022-05-17
43763,2978,2022-06-28
43764,1603,2022-06-25
43765,817,2022-06-08
43766,4499,2022-04-19
43767,5545,2022-06-14
43768,3079,2022-04-07
43769,8320,2022-06-08
43770,120,2022-05-20
43771,4931,2022-05-07
43772,3217,2022-04-28
43773,2978,2022-06-19
43774,2207,2022-05-27
43775,6685,2022-05-18
43776,817,2022-05-02
43777,4499,2022-04-07
43778,4931,2022-05-24
43779,6307,2022-06-15
43780,2570,2022-06-02
43781,817,2022-04-20
43782,777,2022-05-28
43783,5979,2022-06-20
43784,2098,2022-04-03
43785,4931,2022-04-01
43786,2651,2022-04-21
43787,8382,2022-05-20
43788,5576,2022-04-10
43789,1010,2022-04-15
43790,3883,2022-05-06
43791,817,2022-06-06
43792,3856,2022-05-14
43793,4931,2022-04-24
43794,1934,2022-05-17
43795,2286,2022-05-04
43796,2978,2022-06-27
43797,7811,2022-05-20
43798,6656,2022-05-19
43799,817,2022-05-22
43800,817,2022-06-23
43801,2678,2022-04-15
43802,3526,2022-05-25
43803,4289,2022-05-29
43804,1516,2022-06-02
43805,2978,2022-04-24
43806,817,2022-05-21
43807,2686,2022-05-21
43808,5592,2022-05-05
43809,1516,2022-06-07
43810,1634,2022-04-06
43811,817,2022-05-10
43812,2258,2022-04-03
43813,4931,2022-04-20
43814,4691,2022-06-04
43815,1453,2022-04-20
43816,6090,2022-05-06
43817,817,2022-05-11
43818,817,2022-06-27
43819,2978,2022-05-13
43820,5531,2022-04-23
43821,2035,2022-06-14
43822,60,2022-04-30
43823,3815,2022-05-22
43824,4931,2022-05-02
43825,8031,2022-06-19
43826,1516,2022-05-17
43827,2978,2022-04-05
43828,8142,2022-04-15
43829,8273,2022-04-21
43830,817,2022-05-01
43831,4931,2022-06-25
43832,817,2022-06-11
43833,2235,2022-04-09
43834,3815,2022-05-09
43835,1139,2022-05-24
43836,7174,2022-05-15
43837,913,2022-06-13
43838,7778,2022-04-14
43839,817,2022-04-07
43840,817,2022-06-02
43841,2360,2022-05-17
43842,4503,2022-06-05
43843,3566,2022-04-03
43844,1139,2022-04-23
43845,8320,2022-05-19
43846,4931,2022-04-11
43847,817,2022-04-10
43848,5339,2022-04-04
43849,6156,2022-05-27
43850,3079,2022-04-22
43851,18,2022-06-25
43852,1516,2022-04-03
43853,7703,2022-05-27
43854,2957,2022-04-29
43855,1944,2022-06-12
43856,1650,2022-04-30
43857,5038,2022-04-13
43858,2686,2022-04-14
43859,8307,2022-05-19
43860,2839,2022-04-21
43861,8224,2022-04-15
43862,2978,2022-05-20
43863,245,2022-04-16
43864,5592,2022-04-04
43865,3239,2022-05-23
43866,4931,2022-05-16
43867,2978,2022-05-29
43868,4158,2022-06-24
43869,3817,2022-04-21
43870,2978,2022-04-30
43871,1634,2022-04-14
43872,3505,2022-04-30
43873,3817,2022-04-23
43874,8446,2022-06-04
43875,2978,2022-04-22
43876,2643,2022-05-19
43877,8142,2022-04-06
43878,4767,2022-06-13
43879,6307,2022-06-06
43880,817,2022-05-03
43881,3675,2022-06-28
43882,8419,2022-04-03
43883,1516,2022-06-24
43884,4931,2022-04-03
43885,3569,2022-05-06
43886,6250,2022-06-26
43887,2978,2022-06-08
43888,817,2022-04-20
43889,5531,2022-05-15
43890,649,2022-04-17
43891,2978,2022-05-06
43892,2686,2022-04-30
43893,3242,2022-06-01
43894,817,2022-04-16
43895,817,2022-05-11
43896,7778,2022-05-02
43897,1746,2022-04-18
43898,323,2022-05-04
43899,1844,2022-06-04
43900,6787,2022-04-15
43901,5592,2022-04-02
43902,6307,2022-04-08
43903,3815,2022-05-01
43904,4931,2022-04-14
43905,1978,2022-04-28
43906,817,2022-04-29
43907,2035,2022-06-16
43908,1899,2022-04-22
43909,7778,2022-05-09
43910,4931,2022-05-23
43911,4931,2022-04-21
43912,1921,2022-06-06
43913,5323,2022-04-05
43914,2035,2022-06-23
43915,2696,2022-05-05
43916,5832,2022-06-21
43917,817,2022-04-26
43918,3945,2022-04-21
43919,1516,2022-04-14
43920,8419,2022-04-25
43921,2620,2022-04-10
43922,4931,2022-04-03
43923,3217,2022-05-18
43924,6815,2022-04-28
43925,3391,2022-05-14
43926,2570,2022-04-10
43927,3771,2022-04-12
43928,4973,2022-05-26
43929,5364,2022-04-28
43930,5310,2022-04-03
43931,8320,2022-04-22
43932,7278,2022-06-17
43933,7778,2022-04-04
43934,2686,2022-04-02
43935,7811,2022-06-21
43936,2686,2022-05-03
43937,8204,2022-04-06
43938,7811,2022-04-12
43939,920,2022-04-13
43940,7873,2022-05-29
43941,817,2022-04-18
43942,2035,2022-06-16
43943,4305,2022-06-12
43944,7990,2022-06-07
43945,951,2022-04-22
43946,3894,2022-06-01
43947,6528,2022-06-17
43948,2978,2022-06-14
43949,817,2022-04-09
43950,4841,2022-05-02
43951,4602,2022-04-25
43952,1516,2022-05-31
43953,8625,2022-06-15
43954,5592,2022-04-20
43955,753,2022-06-01
43956,8535,2022-06-09
43957,1516,2022-04-01
43958,5531,2022-05-31
43959,2207,2022-06-22
43960,2978,2022-06-23
43961,8419,2022-04-20
43962,817,2022-04-21
43963,817,2022-04-16
43964,1408,2022-04-15
43965,7768,2022-04-16
43966,2810,2022-04-23
43967,6592,2022-06-16
43968,6307,2022-04-26
43969,142,2022-05-09
43970,4931,2022-04-08
43971,1746,2022-04-26
43972,5531,2022-04-19
43973,6307,2022-04-19
43974,4975,2022-06-01
43975,3815,2022-04-11
43976,2978,2022-05-02
43977,1516,2022-04-01
43978,9041,2022-06-18
43979,5994,2022-04-08
43980,4687,2022-04-27
43981,6307,2022-05-11
43982,8107,2022-04-16
43983,2686,2022-04-23
43984,817,2022-06-16
43985,3815,2022-04-30
43986,6629,2022-04-16
43987,4395,2022-04-18
43988,6266,2022-06-19
43989,175,2022-04-01
43990,1196,2022-04-13
43991,6087,2022-05-01
43992,2978,2022-03-31
43993,830,2022-05-20
43994,3815,2022-04-03
43995,844,2022-06-04
43996,6307,2022-05-07
43997,4489,2022-06-14
43998,4931,2022-04-30
43999,8351,2022-06-29
44000,8145,2022-05-19
44001,2978,2022-05-30
44002,7279,2022-04-17
44003,921,2022-04-12
44004,5998,2022-06-23
44005,3815,2022-06-22
44006,4931,2022-06-15
44007,2570,2022-04-18
44008,2558,2022-06-11
44009,5592,2022-05-20
44010,6105,2022-06-16
44011,2570,2022-05-30
44012,5531,2022-04-27
44013,920,2022-06-04
44014,2978,2022-04-17
44015,817,2022-04-04
44016,2839,2022-04-08
44017,817,2022-04-19
44018,817,2022-06-15
44019,3746,2022-04-02
44020,3345,2022-06-16
44021,3505,2022-04-27
44022,5531,2022-05-04
44023,6325,2022-05-03
44024,4735,2022-04-09
44025,6307,2022-06-22
44026,1453,2022-06-11
44027,1516,2022-05-15
44028,4973,2022-04-04
44029,2978,2022-04-15
44030,366,2022-05-26
44031,1516,2022-05-11
44032,2978,2022-04-24
44033,1231,2022-06-18
44034,3217,2022-05-05
44035,3199,2022-04-14
44036,4931,2022-04-10
44037,3960,2022-05-26
44038,8419,2022-06-14
44039,8080,2022-04-25
44040,6505,2022-05-30
44041,817,2022-04-14
44042,203,2022-05-17
44043,1516,2022-04-16
44044,5531,2022-05-23
44045,7218,2022-04-14
44046,5339,2022-04-10
44047,1858,2022-04-23
44048,3120,2022-05-02
44049,2978,2022-06-22
44050,4931,2022-05-16
44051,3883,2022-06-19
44052,5134,2022-05-05
44053,60,2022-05-12
44054,4931,2022-05-03
44055,6307,2022-06-07
44056,920,2022-06-21
44057,2686,2022-06-27
44058,5339,2022-06-21
44059,2570,2022-06-28
44060,104,2022-04-02
44061,3199,2022-04-26
44062,5645,2022-04-03
44063,60,2022-05-01
44064,8969,2022-04-04
44065,3563,2022-06-01
44066,2686,2022-04-01
44067,8204,2022-04-23
44068,920,2022-06-16
44069,6090,2022-05-26
44070,2698,2022-05-11
44071,3217,2022-05-12
44072,5339,2022-06-09
44073,335,2022-04-17
44074,1516,2022-06-11
44075,1746,2022-04-20
44076,3815,2022-05-02
44077,60,2022-04-07
44078,7873,2022-06-06
44079,2978,2022-04-28
44080,2978,2022-05-02
44081,1644,2022-04-28
44082,3079,2022-05-03
44083,920,2022-05-19
44084,4931,2022-06-06
44085,7365,2022-04-12
44086,817,2022-04-26
44087,817,2022-04-29
44088,817,2022-06-01
44089,817,2022-05-07
44090,4583,2022-04-20
44091,2686,2022-05-31
44092,5490,2022-05-03
44093,2465,2022-04-28
44094,6202,2022-05-04
44095,817,2022-04-28
44096,2303,2022-04-30
44097,1139,2022-05-10
44098,3505,2022-04-12
44099,4703,2022-04-15
44100,2978,2022-04-23
44101,3815,2022-04-14
44102,2675,2022-04-05
44103,1139,2022-06-17
44104,3712,2022-06-20
44105,7530,2022-06-14
44106,7811,2022-04-23
44107,817,2022-06-13
44108,2024,2022-05-20
44109,7285,2022-04-09
44110,2675,2022-05-01
44111,4931,2022-05-14
44112,817,2022-04-20
44113,817,2022-05-16
44114,6726,2022-04-20
44115,1813,2022-05-18
44116,65,2022-04-26
44117,817,2022-04-19
44118,2978,2022-06-22
44119,48,2022-04-24
44120,8419,2022-04-28
44121,5531,2022-05-01
44122,3760,2022-06-04
44123,4931,2022-06-22
44124,3242,2022-05-24
44125,1516,2022-06-11
44126,8382,2022-06-01
44127,2978,2022-04-14
44128,2978,2022-04-30
44129,2978,2022-06-12
44130,1242,2022-04-17
44131,2570,2022-06-01
44132,5531,2022-05-01
44133,2527,2022-05-13
44134,913,2022-06-04
44135,8417,2022-05-05
44136,2978,2022-05-27
44137,5531,2022-05-21
44138,8000,2022-04-26
44139,1242,2022-06-18
44140,2686,2022-06-13
44141,2978,2022-05-06
44142,6307,2022-05-15
44143,913,2022-04-03
44144,4931,2022-05-04
44145,2369,2022-04-23
44146,2917,2022-04-13
44147,2978,2022-06-27
44148,5950,2022-06-16
44149,817,2022-06-17
44150,8070,2022-04-06
44151,817,2022-05-26
44152,48,2022-04-19
44153,3815,2022-06-12
44154,817,2022-06-21
44155,2570,2022-06-14
44156,8273,2022-06-27
44157,4931,2022-06-18
44158,7878,2022-04-11
44159,1163,2022-04-09
44160,7424,2022-06-16
44161,3079,2022-04-16
44162,99,2022-04-10
44163,4944,2022-04-18
44164,2686,2022-04-07
44165,817,2022-05-22
44166,5375,2022-05-13
44167,6307,2022-06-19
44168,648,2022-05-24
44169,3480,2022-04-22
44170,2941,2022-04-11
44171,3079,2022-04-12
44172,6877,2022-06-27
44173,1516,2022-05-26
44174,5592,2022-05-04
44175,3370,2022-06-18
44176,817,2022-04-10
44177,8537,2022-06-17
44178,7781,2022-05-01
44179,4499,2022-05-17
44180,60,2022-04-23
44181,817,2022-04-03
44182,6907,2022-04-01
44183,7689,2022-05-01
44184,4121,2022-04-17
44185,3110,2022-05-02
44186,1516,2022-04-03
44187,9034,2022-04-14
44188,817,2022-06-02
44189,2360,2022-04-08
44190,7386,2022-05-02
44191,3524,2022-04-12
44192,5262,2022-04-21
44193,5832,2022-06-22
44194,2054,2022-05-12
44195,68,2022-04-11
44196,817,2022-06-09
44197,5651,2022-04-23
44198,1516,2022-05-16
44199,3120,2022-04-12
44200,3815,2022-04-13
44201,1758,2022-05-18
44202,4931,2022-05-23
44203,817,2022-06-03
44204,4010,2022-06-01
44205,6307,2022-04-17
44206,565,2022-05-01
44207,194,2022-05-27
44208,5531,2022-06-14
44209,3815,2022-04-06
44210,2978,2022-05-18
44211,6683,2022-06-07
44212,7599,2022-04-07
44213,4583,2022-04-04
44214,1607,2022-06-14
44215,3815,2022-06-18
44216,8273,2022-06-06
44217,4499,2022-05-10
44218,2360,2022-05-30
44219,6592,2022-04-01
44220,817,2022-04-19
44221,817,2022-04-15
44222,3815,2022-06-19
44223,6656,2022-05-11
44224,8167,2022-04-19
44225,6658,2022-06-20
44226,6957,2022-04-25
44227,8142,2022-04-04
44228,6307,2022-05-21
44229,817,2022-04-05
44230,5461,2022-04-27
44231,615,2022-05-28
44232,4561,2022-06-08
44233,8351,2022-06-18
44234,179,2022-04-05
44235,5632,2022-04-09
44236,1242,2022-04-23
44237,817,2022-04-25
44238,7279,2022-04-08
44239,817,2022-05-29
44240,450,2022-05-24
44241,8131,2022-04-25
44242,1242,2022-06-16
44243,4786,2022-05-29
44244,4303,2022-04-12
44245,913,2022-05-08
44246,648,2022-06-27
44247,8307,2022-06-19
44248,648,2022-04-02
44249,6090,2022-05-27
44250,5898,2022-06-22
44251,7861,2022-05-19
44252,1139,2022-06-19
44253,5531,2022-05-25
44254,1516,2022-04-20
44255,2516,2022-05-28
44256,8969,2022-04-14
44257,8330,2022-06-03
44258,4067,2022-06-25
44259,5592,2022-06-10
44260,4931,2022-05-09
44261,3079,2022-05-15
44262,918,2022-06-08
44263,2839,2022-06-12
44264,1921,2022-06-14
44265,4931,2022-04-26
44266,8351,2022-04-18
44267,8273,2022-05-27
44268,1929,2022-04-25
44269,817,2022-05-09
44270,817,2022-06-25
44271,2978,2022-04-25
44272,6553,2022-06-26
44273,2978,2022-05-13
44274,6847,2022-06-03
44275,817,2022-06-17
44276,557,2022-04-27
44277,3199,2022-04-01
44278,817,2022-06-01
44279,5465,2022-06-12
44280,7790,2022-06-27
44281,3856,2022-06-06
44282,4741,2022-06-05
44283,1561,2022-06-07
44284,3784,2022-04-08
44285,4475,2022-05-03
44286,6592,2022-06-11
44287,7778,2022-06-20
44288,1139,2022-06-17
44289,817,2022-06-07
44290,6627,2022-05-16
44291,3815,2022-04-08
44292,5531,2022-06-11
44293,1555,2022-05-01
44294,4499,2022-05-12
