productId,productname,price,stock,description,merchant_id
3317,kurta_18741,227.38,235,Product kurta_18741,1
3318,kurta_58057,362.95,949,Product kurta_58057,1
3319,kurta_43703,56.37,544,Product kurta_43703,1
3320,kurta_32306,255.25,765,Product kurta_32306,1
3321,kurta_42850,296.69,419,Product kurta_42850,1
3322,kurta_49559,158.15,471,Product kurta_49559,1
3323,kurta_21124,309.57,527,Product kurta_21124,2
3324,kurta_33465,265.72,128,Product kurta_33465,1
3325,kurta_24598,60.15,266,Product kurta_24598,1
3326,kurta_13188,317.73,349,Product kurta_13188,1
3327,kurta_62394,94.82,117,Product kurta_62394,1
3328,kurta_61806,56.14,527,Product kurta_61806,1
3329,kurta_18591,497.09,943,Product kurta_18591,1
3330,kurta_30273,105.64,682,Product kurta_30273,1
3331,kurta_48402,342.03,967,Product kurta_48402,1
3332,kurta_50180,319.27,701,Product kurta_50180,1
3333,kurta_25215,372.0,262,Product kurta_25215,1
3334,kurta_64883,117.12,152,Product kurta_64883,2
3335,kurta_47421,180.57,330,Product kurta_47421,1
3336,kurta_32644,154.32,495,Product kurta_32644,1
3337,kurta_59519,270.54,525,Product kurta_59519,1
3338,kurta_6618,162.21,154,Product kurta_6618,1
3339,kurta_35746,232.11,280,Product kurta_35746,1
3340,kurta_19274,184.68,10,Product kurta_19274,1
3341,kurta_39681,308.35,921,Product kurta_39681,1
3342,kurta_10876,346.15,484,Product kurta_10876,1
3343,kurta_32638,302.98,399,Product kurta_32638,1
3344,kurta_56753,67.86,737,Product kurta_56753,1
3345,kurta_5422,171.62,607,Product kurta_5422,1
3346,kurta_41383,428.85,342,Product kurta_41383,1
3347,kurta_42777,408.21,290,Product kurta_42777,1
3348,kurta_15248,55.68,99,Product kurta_15248,1
3349,kurta_50383,468.6,488,Product kurta_50383,1
3350,kurta_45439,76.29,814,Product kurta_45439,2
3351,kurta_35935,175.37,655,Product kurta_35935,1
3352,kurta_57683,276.13,695,Product kurta_57683,1
3353,kurta_52949,362.16,869,Product kurta_52949,1
3354,kurta_43464,122.64,798,Product kurta_43464,1
3355,kurta_3266,52.79,183,Product kurta_3266,1
3356,kurta_26721,443.78,234,Product kurta_26721,1
3357,kurta_59782,294.79,857,Product kurta_59782,2
3358,kurta_33989,425.68,851,Product kurta_33989,1
3359,kurta_56291,177.41,789,Product kurta_56291,1
3360,kurta_16963,436.7,453,Product kurta_16963,1
3361,kurta_28264,170.9,231,Product kurta_28264,2
3362,kurta_14127,59.79,431,Product kurta_14127,1
3363,kurta_9099,83.89,492,Product kurta_9099,2
3364,kurta_42048,172.49,616,Product kurta_42048,1
3365,kurta_26097,179.58,608,Product kurta_26097,2
3366,kurta_64239,309.95,725,Product kurta_64239,2
3367,kurta_34437,317.84,356,Product kurta_34437,1
3368,kurta_46421,372.84,532,Product kurta_46421,2
3369,kurta_63810,304.65,908,Product kurta_63810,1
3370,kurta_61472,308.3,505,Product kurta_61472,1
3371,kurta_33412,418.12,696,Product kurta_33412,2
3372,kurta_42053,190.05,637,Product kurta_42053,1
3373,kurta_39082,305.47,204,Product kurta_39082,1
3374,kurta_38674,172.48,207,Product kurta_38674,2
3375,kurta_2655,355.67,288,Product kurta_2655,1
3376,kurta_6632,310.2,941,Product kurta_6632,2
3377,kurta_48763,263.97,992,Product kurta_48763,1
3378,kurta_59170,101.51,764,Product kurta_59170,1
3379,kurta_14981,346.3,493,Product kurta_14981,1
3380,kurta_22528,131.42,598,Product kurta_22528,1
3381,kurta_28451,206.43,227,Product kurta_28451,1
3382,kurta_24282,430.32,819,Product kurta_24282,1
3383,kurta_7724,332.03,537,Product kurta_7724,1
3384,kurta_29289,202.51,305,Product kurta_29289,1
3385,kurta_33669,159.94,548,Product kurta_33669,1
3386,kurta_65253,235.22,541,Product kurta_65253,1
3387,kurta_42364,427.9,869,Product kurta_42364,1
3388,kurta_18578,485.16,61,Product kurta_18578,1
3389,kurta_7937,196.37,724,Product kurta_7937,1
3390,kurta_46203,70.73,343,Product kurta_46203,1
3391,kurta_21753,284.41,732,Product kurta_21753,1
3392,kurta_23918,401.64,326,Product kurta_23918,1
3393,kurta_58914,481.85,537,Product kurta_58914,1
3394,kurta_2888,148.5,658,Product kurta_2888,1
3395,kurta_65001,404.96,932,Product kurta_65001,1
3396,kurta_38031,435.16,319,Product kurta_38031,1
3397,kurta_34039,265.52,41,Product kurta_34039,1
3398,kurta_12265,479.15,979,Product kurta_12265,1
3399,kurta_5480,471.44,859,Product kurta_5480,1
3400,kurta_61882,201.44,831,Product kurta_61882,1
3401,kurta_51973,338.87,70,Product kurta_51973,2
3402,kurta_57931,383.35,481,Product kurta_57931,1
3403,kurta_10615,137.49,174,Product kurta_10615,1
3404,kurta_55275,218.51,455,Product kurta_55275,1
3405,kurta_20006,489.2,205,Product kurta_20006,1
3406,kurta_53975,300.79,260,Product kurta_53975,2
3407,kurta_36985,67.31,476,Product kurta_36985,1
3408,kurta_55712,270.22,74,Product kurta_55712,1
3409,kurta_13269,162.48,241,Product kurta_13269,2
3410,kurta_8907,315.83,943,Product kurta_8907,1
3411,kurta_62019,215.19,107,Product kurta_62019,1
3412,kurta_39978,59.84,226,Product kurta_39978,1
3413,kurta_7664,371.3,967,Product kurta_7664,1
3414,kurta_30584,267.08,832,Product kurta_30584,1
3415,kurta_56651,329.81,644,Product kurta_56651,1
3416,kurta_51311,337.92,359,Product kurta_51311,1
3417,kurta_29068,385.55,488,Product kurta_29068,1
3418,kurta_40131,78.11,655,Product kurta_40131,2
3419,kurta_16972,331.97,273,Product kurta_16972,2
3420,kurta_2083,333.17,658,Product kurta_2083,2
3421,kurta_48168,176.97,316,Product kurta_48168,1
3422,kurta_2538,121.09,684,Product kurta_2538,1
3423,kurta_52633,105.65,330,Product kurta_52633,2
3424,kurta_5088,455.42,599,Product kurta_5088,1
3425,kurta_59476,254.04,193,Product kurta_59476,1
3426,kurta_29555,333.63,23,Product kurta_29555,2
3427,kurta_63596,79.46,512,Product kurta_63596,1
3428,kurta_6339,149.94,445,Product kurta_6339,1
3429,kurta_33545,232.58,99,Product kurta_33545,1
3430,kurta_15993,296.64,902,Product kurta_15993,1
3431,kurta_51782,494.47,115,Product kurta_51782,1
3432,kurta_48132,304.49,366,Product kurta_48132,1
3433,kurta_11477,97.62,650,Product kurta_11477,1
3434,kurta_12187,145.91,729,Product kurta_12187,1
3435,kurta_58707,101.69,506,Product kurta_58707,1
3436,kurta_53820,357.73,20,Product kurta_53820,1
3437,kurta_32655,381.5,745,Product kurta_32655,1
3438,kurta_11245,464.04,703,Product kurta_11245,2
3439,kurta_57680,407.03,923,Product kurta_57680,2
3440,kurta_14320,287.41,874,Product kurta_14320,1
3441,kurta_49361,80.6,150,Product kurta_49361,2
3442,kurta_13008,421.7,289,Product kurta_13008,1
3443,kurta_9270,249.5,360,Product kurta_9270,1
3444,kurta_11594,350.8,55,Product kurta_11594,1
3445,kurta_61501,106.04,215,Product kurta_61501,1
3446,kurta_48628,444.62,975,Product kurta_48628,2
3447,kurta_12400,310.65,290,Product kurta_12400,1
3448,kurta_11192,445.03,324,Product kurta_11192,1
3449,kurta_49348,55.84,880,Product kurta_49348,1
3450,kurta_48737,430.42,132,Product kurta_48737,1
3451,kurta_18790,403.85,390,Product kurta_18790,2
3452,kurta_19495,227.26,795,Product kurta_19495,1
3453,kurta_32614,285.02,424,Product kurta_32614,2
3454,kurta_13728,154.61,545,Product kurta_13728,1
3455,kurta_52241,176.33,228,Product kurta_52241,1
3456,kurta_30677,208.64,388,Product kurta_30677,2
3457,kurta_37546,271.08,107,Product kurta_37546,2
3458,kurta_10890,260.43,72,Product kurta_10890,2
3459,kurta_30500,451.37,700,Product kurta_30500,1
3460,kurta_44119,473.53,823,Product kurta_44119,1
3461,kurta_14539,63.87,936,Product kurta_14539,1
3462,kurta_2043,380.54,366,Product kurta_2043,1
3463,kurta_21916,450.77,165,Product kurta_21916,1
3464,kurta_25683,185.54,254,Product kurta_25683,1
3465,kurta_26119,150.27,688,Product kurta_26119,2
3466,kurta_45338,401.91,424,Product kurta_45338,1
3467,kurta_20901,110.18,667,Product kurta_20901,2
3468,kurta_6302,351.4,461,Product kurta_6302,1
3469,kurta_27450,486.31,588,Product kurta_27450,1
3470,kurta_43999,99.9,499,Product kurta_43999,1
3471,kurta_9056,106.49,361,Product kurta_9056,1
3472,kurta_65235,468.26,335,Product kurta_65235,1
3473,kurta_31734,392.23,116,Product kurta_31734,1
3474,kurta_25284,368.05,600,Product kurta_25284,2
3475,kurta_44388,62.2,502,Product kurta_44388,1
3476,kurta_1678,386.54,547,Product kurta_1678,1
3477,kurta_8314,434.85,502,Product kurta_8314,1
3478,kurta_36617,302.41,405,Product kurta_36617,2
3479,kurta_18654,365.02,849,Product kurta_18654,2
3480,kurta_6921,313.1,586,Product kurta_6921,1
3481,kurta_39165,102.03,146,Product kurta_39165,1
3482,kurta_35706,198.59,677,Product kurta_35706,2
3483,kurta_43082,85.75,101,Product kurta_43082,1
3484,kurta_45421,404.56,713,Product kurta_45421,1
3485,kurta_51465,433.5,865,Product kurta_51465,1
3486,kurta_56482,172.42,165,Product kurta_56482,1
3487,kurta_60716,366.48,89,Product kurta_60716,1
3488,kurta_14185,333.22,291,Product kurta_14185,1
3489,kurta_61982,208.72,25,Product kurta_61982,1
3490,kurta_23128,478.25,906,Product kurta_23128,1
3491,kurta_24221,134.82,774,Product kurta_24221,1
3492,kurta_50947,496.62,952,Product kurta_50947,2
3493,kurta_27497,458.78,660,Product kurta_27497,1
3494,kurta_61836,198.79,290,Product kurta_61836,2
3495,kurta_5307,260.07,262,Product kurta_5307,2
3496,kurta_54991,123.88,864,Product kurta_54991,1
3497,kurta_45842,181.67,488,Product kurta_45842,1
3498,kurta_25959,349.32,830,Product kurta_25959,1
3499,kurta_15993,159.94,586,Product kurta_15993,2
3500,kurta_40948,442.36,17,Product kurta_40948,1
3501,kurta_23954,308.52,302,Product kurta_23954,1
3502,kurta_50331,449.53,571,Product kurta_50331,1
3503,kurta_19334,257.43,577,Product kurta_19334,1
3504,kurta_45146,471.32,46,Product kurta_45146,2
3505,kurta_3248,312.44,498,Product kurta_3248,1
3506,kurta_25062,266.28,682,Product kurta_25062,1
3507,kurta_57644,238.06,356,Product kurta_57644,1
3508,kurta_15241,288.05,861,Product kurta_15241,1
3509,kurta_65512,430.48,962,Product kurta_65512,1
3510,kurta_11230,387.15,358,Product kurta_11230,1
3511,kurta_12236,302.32,40,Product kurta_12236,2
3512,kurta_1442,185.67,799,Product kurta_1442,1
3513,kurta_65344,479.58,184,Product kurta_65344,1
3514,kurta_19948,263.91,575,Product kurta_19948,1
3515,kurta_4818,300.88,108,Product kurta_4818,1
3516,kurta_64411,174.24,627,Product kurta_64411,1
3517,kurta_35703,365.08,486,Product kurta_35703,1
3518,kurta_29815,74.98,805,Product kurta_29815,1
3519,kurta_35278,372.39,155,Product kurta_35278,1
3520,kurta_42321,486.97,703,Product kurta_42321,2
3521,kurta_31363,387.4,366,Product kurta_31363,1
3522,kurta_58501,161.58,33,Product kurta_58501,1
3523,kurta_24283,238.99,306,Product kurta_24283,1
3524,kurta_23804,188.47,502,Product kurta_23804,2
3525,kurta_64753,58.29,234,Product kurta_64753,1
3526,kurta_798,467.74,981,Product kurta_798,1
3527,kurta_51688,463.8,571,Product kurta_51688,1
3528,kurta_40278,120.65,9,Product kurta_40278,1
3529,kurta_5308,58.98,101,Product kurta_5308,1
3530,kurta_63661,213.83,3,Product kurta_63661,1
3531,kurta_5860,137.18,503,Product kurta_5860,1
3532,kurta_65228,85.48,61,Product kurta_65228,2
3533,kurta_17817,58.43,507,Product kurta_17817,2
3534,kurta_6841,106.0,580,Product kurta_6841,1
3535,kurta_26207,222.59,276,Product kurta_26207,2
3536,kurta_41754,357.63,190,Product kurta_41754,1
3537,kurta_38327,261.89,602,Product kurta_38327,1
3538,kurta_5578,202.73,671,Product kurta_5578,2
3539,kurta_32852,297.53,732,Product kurta_32852,1
3540,kurta_53736,467.17,492,Product kurta_53736,1
3541,kurta_23335,159.38,199,Product kurta_23335,1
3542,kurta_16330,335.97,819,Product kurta_16330,1
3543,kurta_3428,50.63,461,Product kurta_3428,1
3544,kurta_34314,424.81,163,Product kurta_34314,1
3545,kurta_24641,284.43,364,Product kurta_24641,1
3546,kurta_19318,164.86,488,Product kurta_19318,1
3547,kurta_31959,75.76,313,Product kurta_31959,1
3548,kurta_33343,408.8,13,Product kurta_33343,1
3549,kurta_6525,230.58,901,Product kurta_6525,1
3550,kurta_52129,263.46,656,Product kurta_52129,1
3551,kurta_16066,126.57,942,Product kurta_16066,1
3552,kurta_27309,287.33,224,Product kurta_27309,1
3553,kurta_45952,208.45,231,Product kurta_45952,1
3554,kurta_43256,67.64,291,Product kurta_43256,2
3555,kurta_51710,154.52,326,Product kurta_51710,1
3556,kurta_32489,196.89,345,Product kurta_32489,1
3557,kurta_20344,147.37,537,Product kurta_20344,1
3558,kurta_25217,207.9,116,Product kurta_25217,1
3559,kurta_50240,191.09,629,Product kurta_50240,1
3560,kurta_48217,235.9,14,Product kurta_48217,1
3561,kurta_6169,386.87,457,Product kurta_6169,1
3562,kurta_39625,93.74,318,Product kurta_39625,1
3563,kurta_51362,56.74,264,Product kurta_51362,1
3564,kurta_33368,332.88,109,Product kurta_33368,2
3565,kurta_57146,465.57,871,Product kurta_57146,2
3566,kurta_8436,436.39,805,Product kurta_8436,1
3567,kurta_15291,440.41,691,Product kurta_15291,1
3568,kurta_64615,373.46,36,Product kurta_64615,1
3569,kurta_63770,488.04,2,Product kurta_63770,1
3570,kurta_29727,137.81,818,Product kurta_29727,1
3571,kurta_60148,389.45,353,Product kurta_60148,1
3572,kurta_62834,83.94,965,Product kurta_62834,1
3573,kurta_55593,364.96,845,Product kurta_55593,1
3574,kurta_60148,74.62,160,Product kurta_60148,1
3575,kurta_17454,94.4,275,Product kurta_17454,1
3576,kurta_54443,110.57,19,Product kurta_54443,1
3577,kurta_22999,415.12,439,Product kurta_22999,1
3578,kurta_43352,168.77,353,Product kurta_43352,1
3579,kurta_55957,416.64,603,Product kurta_55957,1
3580,kurta_53269,243.97,815,Product kurta_53269,1
3581,kurta_46554,246.09,1,Product kurta_46554,1
3582,kurta_61101,402.6,491,Product kurta_61101,1
3583,kurta_23189,221.05,392,Product kurta_23189,1
3584,kurta_9885,222.64,107,Product kurta_9885,1
3585,kurta_10874,155.3,286,Product kurta_10874,1
3586,kurta_9114,176.91,573,Product kurta_9114,1
3587,kurta_26468,298.52,108,Product kurta_26468,1
3588,kurta_5851,65.64,238,Product kurta_5851,1
3589,kurta_44534,206.46,691,Product kurta_44534,2
3590,kurta_59905,266.04,852,Product kurta_59905,1
3591,kurta_48154,199.68,600,Product kurta_48154,1
3592,kurta_12660,326.07,928,Product kurta_12660,2
3593,kurta_14515,242.64,756,Product kurta_14515,2
3594,kurta_39011,370.92,528,Product kurta_39011,2
3595,kurta_15980,219.99,699,Product kurta_15980,2
3596,kurta_20324,497.57,136,Product kurta_20324,1
3597,kurta_44255,408.82,558,Product kurta_44255,1
3598,kurta_18125,328.43,488,Product kurta_18125,1
3599,kurta_48095,323.92,423,Product kurta_48095,1
3600,kurta_48880,432.55,941,Product kurta_48880,1
3601,kurta_60848,128.19,195,Product kurta_60848,1
3602,kurta_62780,83.2,395,Product kurta_62780,1
3603,kurta_22474,333.16,531,Product kurta_22474,1
3604,kurta_6880,133.19,728,Product kurta_6880,1
3605,kurta_42747,175.73,554,Product kurta_42747,1
3606,kurta_6200,282.94,448,Product kurta_6200,1
3607,kurta_39732,196.56,358,Product kurta_39732,2
3608,kurta_3050,397.37,814,Product kurta_3050,1
3609,kurta_40009,75.5,180,Product kurta_40009,1
3610,kurta_16797,474.81,685,Product kurta_16797,1
3611,kurta_43719,81.34,231,Product kurta_43719,1
3612,kurta_44961,262.24,875,Product kurta_44961,1
3613,kurta_51059,158.54,512,Product kurta_51059,2
3614,kurta_15758,380.55,472,Product kurta_15758,1
3615,kurta_45988,208.1,512,Product kurta_45988,1
3616,kurta_44803,362.17,854,Product kurta_44803,1
3617,Western Dress_24372,408.21,868,Product Western Dress_24372,2
3618,Western Dress_50376,111.5,757,Product Western Dress_50376,2
3619,Western Dress_30756,269.62,386,Product Western Dress_30756,2
3620,Western Dress_39118,112.01,189,Product Western Dress_39118,2
3621,Western Dress_50751,257.5,116,Product Western Dress_50751,2
3622,Western Dress_58683,346.35,15,Product Western Dress_58683,2
3623,kurta_47910,99.49,463,Product kurta_47910,1
3624,kurta_37175,323.85,349,Product kurta_37175,1
3625,kurta_13226,211.75,508,Product kurta_13226,2
3626,kurta_48474,139.84,271,Product kurta_48474,1
3627,kurta_52039,291.25,918,Product kurta_52039,1
3628,kurta_31250,349.63,197,Product kurta_31250,1
3629,kurta_44859,79.73,226,Product kurta_44859,1
3630,kurta_42883,471.1,188,Product kurta_42883,1
3631,kurta_11728,131.28,720,Product kurta_11728,2
3632,kurta_10804,221.55,39,Product kurta_10804,1
3633,kurta_61268,401.97,611,Product kurta_61268,1
3634,kurta_56375,247.3,364,Product kurta_56375,1
3635,kurta_59093,319.04,495,Product kurta_59093,1
3636,kurta_46784,411.25,73,Product kurta_46784,2
3637,kurta_64594,164.21,477,Product kurta_64594,1
3638,kurta_62169,437.72,278,Product kurta_62169,1
3639,kurta_24218,52.85,912,Product kurta_24218,1
3640,kurta_4122,463.98,613,Product kurta_4122,1
3641,kurta_33214,436.23,264,Product kurta_33214,1
3642,kurta_19867,177.36,667,Product kurta_19867,1
3643,kurta_10296,478.37,545,Product kurta_10296,1
3644,kurta_19775,97.81,483,Product kurta_19775,1
3645,kurta_41750,347.18,605,Product kurta_41750,1
3646,kurta_52770,337.0,26,Product kurta_52770,1
3647,Western Dress_8303,59.45,930,Product Western Dress_8303,2
3648,Western Dress_54890,262.53,816,Product Western Dress_54890,2
3649,Western Dress_64784,88.92,84,Product Western Dress_64784,1
3650,kurta_4543,147.3,968,Product kurta_4543,1
3651,kurta_26169,104.86,378,Product kurta_26169,1
3652,kurta_35568,325.57,568,Product kurta_35568,2
3653,kurta_51443,111.94,5,Product kurta_51443,1
3654,kurta_46700,106.49,537,Product kurta_46700,1
3655,kurta_34193,338.23,706,Product kurta_34193,2
3656,kurta_26921,463.76,698,Product kurta_26921,1
3657,kurta_5222,144.82,360,Product kurta_5222,1
3658,kurta_32505,77.53,12,Product kurta_32505,1
3659,kurta_61067,204.52,499,Product kurta_61067,1
3660,kurta_18474,326.39,630,Product kurta_18474,1
3661,kurta_13359,137.02,711,Product kurta_13359,1
3662,kurta_39862,421.36,614,Product kurta_39862,1
3663,kurta_22135,262.09,148,Product kurta_22135,1
3664,kurta_58791,241.0,156,Product kurta_58791,1
3665,kurta_28577,366.71,378,Product kurta_28577,1
3666,kurta_55866,493.15,668,Product kurta_55866,1
3667,kurta_15869,346.96,228,Product kurta_15869,1
3668,kurta_43589,61.36,436,Product kurta_43589,1
3669,kurta_17740,193.42,884,Product kurta_17740,1
3670,kurta_42821,295.26,420,Product kurta_42821,1
3671,kurta_52572,326.66,820,Product kurta_52572,1
3672,kurta_19039,389.07,34,Product kurta_19039,1
3673,kurta_38209,353.22,156,Product kurta_38209,1
3674,kurta_61879,341.68,622,Product kurta_61879,1
3675,kurta_33516,459.44,222,Product kurta_33516,1
3676,kurta_46121,332.8,521,Product kurta_46121,1
3677,kurta_7228,257.18,94,Product kurta_7228,1
3678,kurta_50626,175.48,577,Product kurta_50626,2
3679,kurta_3868,363.29,112,Product kurta_3868,1
3680,kurta_38059,279.73,555,Product kurta_38059,1
3681,kurta_42167,209.67,38,Product kurta_42167,1
3682,kurta_44582,445.68,14,Product kurta_44582,1
3683,kurta_64108,230.91,824,Product kurta_64108,1
3684,kurta_55337,212.4,580,Product kurta_55337,1
3685,kurta_11352,433.37,919,Product kurta_11352,1
3686,kurta_21598,447.43,108,Product kurta_21598,1
3687,kurta_2187,285.29,44,Product kurta_2187,1
3688,kurta_11531,449.37,431,Product kurta_11531,1
3689,kurta_61545,135.53,835,Product kurta_61545,1
3690,kurta_63729,470.46,164,Product kurta_63729,1
3691,kurta_1831,330.7,145,Product kurta_1831,1
3692,Top_52779,125.91,401,Product Top_52779,1
3693,Top_50030,417.89,332,Product Top_50030,1
3694,Top_40952,448.5,509,Product Top_40952,1
3695,Top_56472,423.8,425,Product Top_56472,1
3696,Top_23539,216.4,534,Product Top_23539,1
3697,Top_26542,182.91,637,Product Top_26542,1
3698,Top_20667,380.94,376,Product Top_20667,1
3699,Top_49162,114.64,756,Product Top_49162,1
3700,Top_26475,337.3,871,Product Top_26475,2
3701,Top_38583,286.01,667,Product Top_38583,1
3702,Top_5013,352.47,561,Product Top_5013,1
3703,Top_49102,90.6,44,Product Top_49102,1
3704,Top_1733,57.02,840,Product Top_1733,1
3705,Top_13041,479.09,640,Product Top_13041,2
3706,Top_48548,370.55,571,Product Top_48548,2
3707,Top_60711,240.01,796,Product Top_60711,2
3708,Top_13654,179.17,998,Product Top_13654,1
3709,Top_54820,58.09,693,Product Top_54820,1
3710,Top_44594,413.62,53,Product Top_44594,1
3711,Top_19561,236.0,32,Product Top_19561,2
3712,Top_9427,361.72,473,Product Top_9427,1
3713,Top_15541,124.3,700,Product Top_15541,1
3714,Top_41565,426.1,668,Product Top_41565,2
3715,Top_49509,352.66,606,Product Top_49509,1
3716,Top_33975,414.43,502,Product Top_33975,1
3717,Top_65506,351.2,651,Product Top_65506,2
3718,Top_46317,274.68,733,Product Top_46317,1
3719,Top_55983,211.19,710,Product Top_55983,2
3720,Top_43774,61.37,954,Product Top_43774,1
3721,Top_21692,241.79,533,Product Top_21692,1
3722,Top_40943,155.53,912,Product Top_40943,1
3723,Top_15084,463.78,10,Product Top_15084,1
3724,Top_29782,496.58,858,Product Top_29782,1
3725,Top_51184,179.26,804,Product Top_51184,1
3726,Top_12840,92.21,740,Product Top_12840,1
3727,Top_47649,272.9,298,Product Top_47649,1
3728,Top_17215,463.04,137,Product Top_17215,1
3729,Top_9031,112.3,695,Product Top_9031,2
3730,Top_24963,442.76,7,Product Top_24963,1
3731,Top_35974,416.76,493,Product Top_35974,2
3732,Top_58558,410.95,444,Product Top_58558,2
3733,Top_29352,483.67,391,Product Top_29352,1
3734,Top_64162,353.12,414,Product Top_64162,1
3735,Top_42093,178.83,322,Product Top_42093,1
3736,Top_34010,367.82,546,Product Top_34010,1
3737,Top_65030,340.01,74,Product Top_65030,2
3738,Top_25916,302.46,68,Product Top_25916,1
3739,Top_24600,270.4,229,Product Top_24600,1
3740,Top_17273,410.51,17,Product Top_17273,2
3741,Top_4403,358.39,101,Product Top_4403,1
3742,Top_52931,198.22,733,Product Top_52931,1
3743,Top_48916,444.1,623,Product Top_48916,1
3744,Top_36055,210.03,343,Product Top_36055,2
3745,Top_28462,212.97,123,Product Top_28462,1
3746,Top_16308,337.29,593,Product Top_16308,1
3747,Top_10723,144.04,377,Product Top_10723,2
3748,Top_61726,449.53,543,Product Top_61726,1
3749,Top_45095,120.06,622,Product Top_45095,2
3750,Top_7358,427.43,29,Product Top_7358,1
3751,Top_15862,303.33,392,Product Top_15862,1
3752,Top_20163,168.06,801,Product Top_20163,1
3753,Top_43697,52.3,490,Product Top_43697,1
3754,Top_54064,467.25,688,Product Top_54064,2
3755,Top_58343,136.95,467,Product Top_58343,1
3756,Top_43509,182.87,347,Product Top_43509,1
3757,Top_35659,84.72,351,Product Top_35659,2
3758,Top_14430,463.74,963,Product Top_14430,2
3759,Top_36972,157.91,655,Product Top_36972,1
3760,Top_13371,98.85,440,Product Top_13371,2
3761,Top_30059,118.03,663,Product Top_30059,1
3762,Top_13668,461.04,243,Product Top_13668,1
3763,Top_37669,422.13,506,Product Top_37669,1
3764,Top_16371,143.08,485,Product Top_16371,1
3765,Top_62925,455.08,129,Product Top_62925,1
3766,Top_3403,100.94,23,Product Top_3403,1
3767,Top_28517,234.38,871,Product Top_28517,1
3768,Top_38395,176.2,551,Product Top_38395,2
3769,Top_58786,86.4,684,Product Top_58786,1
3770,Top_63984,206.73,41,Product Top_63984,2
3771,Top_23560,281.83,938,Product Top_23560,2
3772,Top_30697,309.16,592,Product Top_30697,1
3773,Top_50022,105.58,953,Product Top_50022,1
3774,Top_25215,309.27,87,Product Top_25215,1
3775,Top_34484,57.14,448,Product Top_34484,1
3776,Top_53991,293.12,918,Product Top_53991,1
3777,Top_39489,202.86,573,Product Top_39489,1
3778,Top_57473,381.05,411,Product Top_57473,1
3779,Top_35101,248.87,607,Product Top_35101,1
3780,Top_10702,274.94,21,Product Top_10702,1
3781,Top_34019,330.6,957,Product Top_34019,1
3782,Top_52556,218.88,656,Product Top_52556,1
3783,Top_1719,114.45,129,Product Top_1719,1
3784,Top_10971,139.4,998,Product Top_10971,2
3785,Top_29669,418.38,993,Product Top_29669,1
3786,Top_43450,270.73,441,Product Top_43450,1
3787,Top_26572,275.31,485,Product Top_26572,2
3788,Top_51623,129.73,925,Product Top_51623,2
3789,Top_38648,347.19,568,Product Top_38648,2
3790,Top_41087,52.41,994,Product Top_41087,2
3791,Top_60653,378.41,929,Product Top_60653,2
3792,Top_25904,468.54,455,Product Top_25904,1
3793,Top_4773,111.95,396,Product Top_4773,2
3794,Top_5741,341.86,250,Product Top_5741,1
3795,Top_41669,346.01,115,Product Top_41669,2
3796,Top_47606,240.19,755,Product Top_47606,2
3797,Top_22331,383.45,487,Product Top_22331,2
3798,Top_52977,55.12,405,Product Top_52977,2
3799,Top_15466,160.02,216,Product Top_15466,1
3800,Top_59294,118.29,658,Product Top_59294,1
3801,Top_15502,104.22,294,Product Top_15502,1
3802,Top_41594,366.54,825,Product Top_41594,1
3803,Top_325,171.76,98,Product Top_325,1
3804,Top_7541,197.97,102,Product Top_7541,1
3805,Top_29828,343.37,446,Product Top_29828,1
3806,Top_48124,112.28,205,Product Top_48124,1
3807,Top_36994,129.19,367,Product Top_36994,1
3808,Top_41197,114.02,172,Product Top_41197,1
3809,Top_1038,260.06,712,Product Top_1038,1
3810,Top_23549,429.41,51,Product Top_23549,1
3811,Top_15735,64.36,590,Product Top_15735,1
3812,Top_34612,84.69,647,Product Top_34612,1
3813,Top_63842,413.41,367,Product Top_63842,1
3814,Top_41734,361.37,14,Product Top_41734,1
3815,Top_25424,288.85,653,Product Top_25424,1
3816,Top_49783,195.9,98,Product Top_49783,2
3817,Top_21136,310.55,386,Product Top_21136,2
3818,Top_77,493.47,157,Product Top_77,1
3819,Top_51311,359.97,131,Product Top_51311,1
3820,Top_57764,99.56,64,Product Top_57764,1
3821,Top_25910,160.54,648,Product Top_25910,1
3822,Top_21396,345.07,612,Product Top_21396,1
3823,Top_65289,315.87,608,Product Top_65289,1
3824,Top_46309,345.4,573,Product Top_46309,2
3825,Top_62888,159.14,542,Product Top_62888,2
3826,Top_1928,463.86,547,Product Top_1928,2
3827,Top_59333,335.49,62,Product Top_59333,2
3828,Top_43044,153.82,964,Product Top_43044,2
3829,Top_21657,464.67,107,Product Top_21657,2
3830,Top_23201,322.17,758,Product Top_23201,2
3831,Top_4165,291.7,399,Product Top_4165,2
3832,Top_4887,484.24,652,Product Top_4887,2
3833,Top_61164,175.57,171,Product Top_61164,2
3834,Top_54797,439.68,728,Product Top_54797,1
3835,Top_26208,76.15,502,Product Top_26208,1
3836,Top_9604,497.74,393,Product Top_9604,1
3837,Top_51271,321.82,423,Product Top_51271,1
3838,Top_29033,439.57,872,Product Top_29033,1
3839,Top_51182,170.56,700,Product Top_51182,2
3840,Top_34763,377.21,796,Product Top_34763,1
3841,Top_17968,431.75,890,Product Top_17968,1
3842,Top_19463,149.85,106,Product Top_19463,2
3843,Top_6910,404.32,256,Product Top_6910,1
3844,Top_28166,116.75,502,Product Top_28166,1
